hero,slot,ability,behavior,cast_point,damage_type,is_shard,is_scepter,anim_entry,anim_role,anim_instant_target,THREATS_ON_SELF,DISPLACEMENT_AFFORDANCE,ABILITY_TO_THREAT,THREAT_TIMING,THREAT_CATEGORY,THREAT_SEVERITY,LOTUS_WORTHY_INCOMING,ENEMY_CHANNEL_MODIFIERS,THREAT_TETHER_RANGE
invoker,13,invoker_sun_strike,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.05,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
invoker,14,invoker_forge_spirit,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.05,,,,,,,,,,,,,,,
invoker,15,invoker_ice_wall,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.05,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
invoker,16,invoker_deafening_blast,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.05,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
invoker,17,special_bonus_unique_invoker_ice_wall_dps,,,,,,,,,,,,,,,,,
jakiro,1,jakiro_dual_breath,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.35,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
jakiro,2,jakiro_ice_path,DOTA_ABILITY_BEHAVIOR_POINT,0.65,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
jakiro,3,jakiro_liquid_fire,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
jakiro,4,jakiro_liquid_ice,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_DONT_PROC_OTHER_ABILITIES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
jakiro,5,jakiro_double_trouble,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
jakiro,6,jakiro_macropyre,DOTA_ABILITY_BEHAVIOR_POINT,0.4,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
jakiro,10,special_bonus_unique_jakiro_4,,,,,,,,,,,,,,,,,
jakiro,11,special_bonus_unique_jakiro_6,,,,,,,,,,,,,,,,,
jakiro,12,special_bonus_attack_range_175,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
jakiro,13,special_bonus_unique_jakiro_dualbreath_cooldown,,,,,,,,,,,,,,,,,
jakiro,14,special_bonus_unique_jakiro,,,,,,,,,,,,,,,,,
jakiro,15,special_bonus_unique_jakiro_7,,,,,,,,,,,,,,,,,
jakiro,16,special_bonus_unique_jakiro_2,,,,,,,,,,,,,,,,,
jakiro,17,special_bonus_unique_jakiro_3,,,,,,,,,,,,,,,,,
juggernaut,1,juggernaut_blade_fury,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0 0 0 0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
juggernaut,2,juggernaut_healing_ward,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,,,,,,,,,,,,,,,
juggernaut,3,juggernaut_blade_dance,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,4,juggernaut_swift_slash,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3,DAMAGE_TYPE_PHYSICAL,,1,,,,,,,,,,,,
juggernaut,5,juggernaut_bladeform,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,6,juggernaut_omni_slash,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
juggernaut,10,special_bonus_unique_juggernaut_5,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,11,special_bonus_unique_juggernaut_3,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,12,special_bonus_unique_juggernaut_omnislash_cooldown,,,,,,,,,,,,,,,,,
juggernaut,13,special_bonus_unique_juggernaut_blade_fury_movespeed,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,14,special_bonus_unique_juggernaut_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,15,special_bonus_unique_juggernaut,,,,,,,,,,,,,,,,,
juggernaut,16,special_bonus_unique_juggernaut_omnislash_duration,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
juggernaut,17,special_bonus_unique_juggernaut_blade_dance_lifesteal,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
keeper_of_the_light,1,keeper_of_the_light_illuminate,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_POINT,0,DAMAGE_TYPE_MAGICAL,,,1,channel_start,,,,,,,,,,
keeper_of_the_light,2,keeper_of_the_light_blinding_light,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
keeper_of_the_light,3,keeper_of_the_light_chakra_magic,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,,,,,,,,,,,,,,,
keeper_of_the_light,4,keeper_of_the_light_radiant_bind,DOTA_ABILITY_BEHAVIOR_FORCE_KEYBIND|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,,,,,,,,,,,,
keeper_of_the_light,5,keeper_of_the_light_will_o_wisp,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.1,DAMAGE_TYPE_MAGICAL,,1,,,,,,,,,,,,
keeper_of_the_light,6,keeper_of_the_light_spirit_form,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
keeper_of_the_light,7,keeper_of_the_light_illuminate_end,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.0 0.0 0.0 0.0,,,,,,,,,,,,,,,
keeper_of_the_light,8,keeper_of_the_light_bright_speed,DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,,,,,,,,,,,,,,,
keeper_of_the_light,11,special_bonus_unique_keeper_of_the_light_8,,,,,,,,,,,,,,,,,
keeper_of_the_light,12,special_bonus_unique_keeper_of_the_light_illuminate_cooldown,,,,,,,,,,,,,,,,,
keeper_of_the_light,13,special_bonus_unique_keeper_of_the_light_11,,,,,,,,,,,,,,,,,
keeper_of_the_light,14,special_bonus_unique_keeper_of_the_light_5,,,,,,,,,,,,,,,,,
keeper_of_the_light,15,special_bonus_unique_keeper_of_the_light_2,,,,,,,,,,,,,,,,,
keeper_of_the_light,16,special_bonus_unique_keeper_of_the_light_3,,,,,,,,,,,,,,,,,
keeper_of_the_light,17,special_bonus_unique_keeper_of_the_light_14,,,,,,,,,,,,,,,,,
kez,1,kez_echo_slash,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.2,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
kez,2,kez_grappling_claw,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_ROOT_DISABLES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,,,,1,gap_close,1,1,,1,1,1,1,,,
kez,3,kez_kazurai_katana,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
kez,4,kez_switch_weapons,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_INVISIBLE|DOTA_ABILITY_BEHAVIOR_IGNORE_SILENCE|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
kez,6,kez_raptor_dance,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,1,DAMAGE_TYPE_PURE,,,1,hard_disable,,1,,1,1,1,1,,,
kez,7,kez_falcon_rush,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,,,,,,,,,,,,,
kez,8,kez_talon_toss,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
kez,9,kez_shodo_sai,DOTA_ABILITY_BEHAVIOR_DONT_CANCEL_MOVEMENT|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,,,,,,,,,,,,,
kez,10,kez_ravens_veil,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.3,,,,,,,,,,,,,,,
kez,11,kez_shodo_sai_parry_cancel,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_MOVEMENT|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
kez,12,special_bonus_magic_resistance_12,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
kez,13,special_bonus_unique_kez_raptor_dance_radius,,,,,,,,,,,,,,,,,
kez,14,special_bonus_unique_kez_falcon_rush_duration,,,,,,,,,,,,,,,,,
kez,15,special_bonus_unique_kez_raptor_dance_strikes,,,,,,,,,,,,,,,,,
kez,16,special_bonus_unique_kez_kazura_katana_bleed_damage,,,,,,,,,,,,,,,,,
kez,17,special_bonus_unique_kez_falcon_rush_attack_speed,,,,,,,,,,,,,,,,,
kunkka,1,kunkka_torrent,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.4,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,,1,1,,,
kunkka,2,kunkka_tidebringer,DOTA_ABILITY_BEHAVIOR_ATTACK|DOTA_ABILITY_BEHAVIOR_AUTOCAST|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.0 0.0 0.0 0.0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
kunkka,3,kunkka_x_marks_the_spot,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.4 0.4 0.4 0.4,,,,1,hard_disable,1,1,,1,,1,1,,,
kunkka,4,kunkka_admirals_rum,DOTA_ABILITY_BEHAVIOR_FORCE_KEYBIND|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
kunkka,5,kunkka_tidal_wave,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.2,DAMAGE_TYPE_MAGICAL,1,,,,,,,,,,,,,
kunkka,6,kunkka_ghostship,DOTA_ABILITY_BEHAVIOR_DIRECTIONAL|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT,0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
kunkka,7,kunkka_return,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.2,,,,,,,,,,,,,,,
kunkka,10,special_bonus_unique_kunkka_rum_duration,,,,,,,,,,,,,,,,,
kunkka,11,special_bonus_unique_kunkka_tidebringer_slow,,,,,,,,,,,,,,,,,
kunkka,12,special_bonus_unique_kunkka_7,,,,,,,,,,,,,,,,,
kunkka,13,special_bonus_unique_kunkka_2,,,,,,,,,,,,,,,,,
kunkka,14,special_bonus_unique_kunkka_torrent_cooldown,,,,,,,,,,,,,,,,,
kunkka,15,special_bonus_unique_kunkka_4,,,,,,,,,,,,,,,,,
kunkka,16,special_bonus_spell_aoe_100,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
kunkka,17,special_bonus_unique_kunkka_tidebringer_armor_pierce,,,,,,,,,,,,,,,,,
largo,1,largo_catchy_lick,DOTA_ABILITY_BEHAVIOR_RUNE_TARGET|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
largo,2,largo_frogstomp,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
largo,3,largo_croak_of_genius,DOTA_ABILITY_BEHAVIOR_DONT_PROC_OTHER_ABILITIES|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
largo,4,largo_encore,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
largo,6,largo_amphibian_rhapsody,DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_IGNORE_INVISIBLE|DOTA_ABILITY_BEHAVIOR_IGNORE_SILENCE|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_TOGGLE,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
largo,8,largo_song_fight_song,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
largo,9,largo_song_double_time,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,,,,,,,,,,,,,
largo,10,largo_song_good_vibrations,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,,,,,,,,,,,,,
largo,15,special_bonus_unique_largo_1,,,,,,,,,,,,,,,,,
largo,16,special_bonus_unique_largo_2,,,,,,,,,,,,,,,,,
largo,17,special_bonus_unique_largo_3,,,,,,,,,,,,,,,,,
legion_commander,1,legion_commander_overwhelming_odds,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.3 0.3 0.3 0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
legion_commander,2,legion_commander_press_the_attack,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,,,,,,,,,,,,
legion_commander,3,legion_commander_moment_of_courage,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
legion_commander,4,legion_commander_outfight_them,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
legion_commander,6,legion_commander_duel,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3 0.3 0.3 0.3,,,,,,,1,,,1,1,1,,,
legion_commander,10,special_bonus_unique_legion_commander_9,,,,,,,,,,,,,,,,,
legion_commander,11,special_bonus_unique_legion_commander_outfight_them_armor,,,,,,,,,,,,,,,,,
legion_commander,12,special_bonus_unique_legion_commander_6,,,,,,,,,,,,,,,,,
legion_commander,13,special_bonus_unique_legion_commander_4,,,,,,,,,,,,,,,,,
legion_commander,14,special_bonus_unique_legion_commander_duel_duration,,,,,,,,,,,,,,,,,
legion_commander,15,special_bonus_unique_legion_commander_3,,,,,,,,,,,,,,,,,
legion_commander,16,special_bonus_unique_legion_commander_7,,,,,,,,,,,,,,,,,
legion_commander,17,special_bonus_unique_legion_commander_duel_refresh_on_victory,,,,,,,,,,,,,,,,,
leshrac,1,leshrac_split_earth,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.7 0.7 0.7 0.7,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,1,,1,1,1,1,,,
leshrac,2,leshrac_diabolic_edict,DOTA_ABILITY_BEHAVIOR_NO_TARGET,0.5,DAMAGE_TYPE_PURE,,,,,,,,,,,,,,
leshrac,3,leshrac_lightning_storm,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
leshrac,4,leshrac_greater_lightning_storm,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0,,,1,,,,,,,,,,,,
leshrac,5,leshrac_defilement,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
leshrac,6,leshrac_pulse_nova,DOTA_ABILITY_BEHAVIOR_IGNORE_CHANNEL|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_TOGGLE,0 0 0 0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
leshrac,10,special_bonus_mp_regen_150,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
leshrac,11,special_bonus_armor_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
leshrac,12,special_bonus_unique_leshrac_6,,,,,,,,,,,,,,,,,
leshrac,13,special_bonus_unique_leshrac_4,,,,,,,,,,,,,,,,,
leshrac,14,special_bonus_unique_leshrac_7,,,,,,,,,,,,,,,,,
leshrac,15,special_bonus_unique_leshrac_3,,,,,,,,,,,,,,,,,
leshrac,16,special_bonus_unique_leshrac_1,,,,,,,,,,,,,,,,,
leshrac,17,special_bonus_unique_leshrac_pulse_nova_lightning,,,,,,,,,,,,,,,,,
lich,1,lich_frost_nova,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
lich,2,lich_frost_shield,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
lich,3,lich_sinister_gaze,DOTA_ABILITY_BEHAVIOR_CHANNELLED|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0,,,,1,channel_start,1,1,,1,1,1,1,,,
lich,4,lich_ice_spire,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IGNORE_BACKSWING|DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_SHOW_IN_GUIDES,0.3,,1,,,,,,,,,,,,,
lich,5,lich_death_charge,DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.4,,,,,,,,,,,,,,,
lich,6,lich_chain_frost,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.3,DAMAGE_TYPE_MAGICAL,,,1,ult_burst,,1,,1,1,1,1,,,
lich,10,special_bonus_unique_lich_8,,,,,,,,,,,,,,,,,
lich,11,special_bonus_unique_lich_6,,,,,,,,,,,,,,,,,
lich,12,special_bonus_unique_lich_2,,,,,,,,,,,,,,,,,
lich,13,special_bonus_unique_lich_3,,,,,,,,,,,,,,,,,
lich,14,special_bonus_unique_lich_4,,,,,,,,,,,,,,,,,
lich,15,special_bonus_unique_lich_7,,,,,,,,,,,,,,,,,
lich,16,special_bonus_unique_lich_1,,,,,,,,,,,,,,,,,
lich,17,special_bonus_unique_lich_5,,,,,,,,,,,,,,,,,
life_stealer,1,life_stealer_rage,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,,,,,,,,,,,,,
life_stealer,2,life_stealer_open_wounds,DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,,,,1,hard_disable,,1,,1,1,1,1,,,
life_stealer,3,life_stealer_feast,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,DAMAGE_TYPE_PHYSICAL,,,,,,,,,,,,,,
life_stealer,4,life_stealer_ghoul_frenzy,DOTA_ABILITY_BEHAVIOR_FORCE_NO_INNATE_UI|DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
life_stealer,6,life_stealer_infest,DOTA_ABILITY_BEHAVIOR_DONT_RESUME_ATTACK|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.2,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
life_stealer,7,life_stealer_consume,DOTA_ABILITY_BEHAVIOR_HIDDEN|DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET|DOTA_ABILITY_BEHAVIOR_UNRESTRICTED,0,,,,,,,,,,,,,,,
life_stealer,10,special_bonus_all_stats_4,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
life_stealer,11,special_bonus_movement_speed_20,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
life_stealer,12,special_bonus_unique_lifestealer_infest_damage,,,,,,,,,,,,,,,,,
life_stealer,13,special_bonus_unique_lifestealer_4,,,,,,,,,,,,,,,,,
life_stealer,14,special_bonus_unique_lifestealer_infest_target_bonus,,,,,,,,,,,,,,,,,
life_stealer,15,special_bonus_unique_lifestealer_6,,,,,,,,,,,,,,,,,
life_stealer,16,special_bonus_unique_lifestealer_3,,,,,,,,,,,,,,,,,
life_stealer,17,special_bonus_unique_lifestealer,,,,,,,,,,,,,,,,,
lina,1,lina_dragon_slave,DOTA_ABILITY_BEHAVIOR_POINT|DOTA_ABILITY_BEHAVIOR_UNIT_TARGET,0.35,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
lina,2,lina_light_strike_array,DOTA_ABILITY_BEHAVIOR_AOE|DOTA_ABILITY_BEHAVIOR_POINT,0.45 0.45 0.45 0.45,DAMAGE_TYPE_MAGICAL,,,1,hard_disable,,,,1,1,1,1,,,
lina,3,lina_fiery_soul,DOTA_ABILITY_BEHAVIOR_PASSIVE,0,,,,,,,,,,,,,,,
lina,4,lina_flame_cloak,DOTA_ABILITY_BEHAVIOR_IMMEDIATE|DOTA_ABILITY_BEHAVIOR_NO_TARGET,0,,,1,,,,,,,,,,,,
lina,5,lina_slow_burn,DOTA_ABILITY_BEHAVIOR_INNATE_UI|DOTA_ABILITY_BEHAVIOR_NOT_LEARNABLE|DOTA_ABILITY_BEHAVIOR_PASSIVE|DOTA_ABILITY_BEHAVIOR_SKIP_FOR_KEYBINDS,0,DAMAGE_TYPE_MAGICAL,,,,,,,,,,,,,,
